id,datum_zahajeni,omezeni_dodavky,nahradni_zasobovani,obec,ulice,datum_ukonceni,poznamka,longitude,latitude,ObjectId,GlobalID,x,y
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64936928,49.23167079,298,b8f0b747-4d4d-4691-bb13-aad8182ca954,1853399.31027877,6314262.89509462
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6466087,49.23423198,299,9cb59f90-2214-4a7d-bbab-65b7e8f14995,1853092.00391888,6314699.52121223
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64911455,49.23011817,300,f1a84e1f-726d-4c4f-99f9-b4f2780b1a36,1853370.95386488,6313998.21882431
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65125201,49.23054031,301,d7c5a6cf-7c6f-49a7-86a9-78041e2a8c3c,1853608.89482367,6314070.18051641
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65059843,49.23090742,302,2653bfcd-d2c7-49cd-88df-2a3a8111c3be,1853536.13863088,6314132.76181126
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65151431,49.23235256,303,15e92d2e-5b7b-43c0-9cbd-7a88e1641029,1853638.09392611,6314379.11955495
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65281083,49.23272557,304,1c1bf21b-3105-4a18-8c54-186cac9e46bc,1853782.42187231,6314442.70896015
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64928185,49.23322101,305,24b2d00d-1fb2-4c32-a7a3-2c1cd7257e5c,1853389.57761569,6314527.17053448
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64989484,49.23242487,306,281f0ce3-3fdd-4370-8ff8-72cc0df86551,1853457.81535035,6314391.44666654
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.6485535,49.23279758,307,6a785298-a0e3-40db-95dc-52d88c7b09e3,1853308.49806457,6314454.98502163
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64865747,49.23233887,308,19be3691-a302-48b5-b6b8-77eecb019834,1853320.07195203,6314376.78574205
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64935644,49.23185969,309,84b759a5-1f6c-43a3-848b-b6fb79d2c042,1853397.88093651,6314295.09758378
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65046982,49.23112956,310,e614bfda-89e4-4a2c-9c27-8b2fbb470a69,1853521.82183117,6314170.63027506
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64945823,49.23293969,311,086fa19e-329c-4ed4-b0d0-e8742cc473fa,1853409.21214748,6314479.21158569
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.64930449,49.23200371,312,51a59479-3d4e-4f46-b061-1442c7898d68,1853392.09788896,6314319.64929429
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65112539,49.23051819,313,e002820a-868c-4bd1-ae19-cf5b1c3fa54d,1853594.79954975,6314066.40973166
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65109451,49.23053563,314,542bef7b-55ed-4fa6-ba9e-4a28d3d3de54,1853591.36200387,6314069.38271913
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65055646,49.23172616,315,b7f66fb6-d125-476c-bbba-71c0a5dc5e0b,1853531.46655185,6314272.33421275
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65032821,49.23162058,316,baa748c8-fb88-4036-b3a0-c2cd8e3bd74e,1853506.05787808,6314254.33562893
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65051162,49.23155628,317,82912ca9-6f41-45f0-80f3-437218f19caf,1853526.47498588,6314243.37420679
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65046832,49.23140319,318,94250677-dac6-46ec-ad49-193f32559641,1853521.65485193,6314217.27653303
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65046902,49.23133682,319,b0e23761-e447-49c0-ab40-f2411d22e0c6,1853521.73277558,6314205.96228154
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65047215,49.23128659,320,86d82a3e-238a-473b-a799-b755bb9742fa,1853522.08120558,6314197.39946427
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65044504,49.23115486,321,b680787f-f28c-479d-8276-1ebcc2f8cde2,1853519.06333419,6314174.94320625
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65047006,49.23105409,322,25005959-b593-41bd-aae8-fe6435ca73b0,1853521.84854785,6314157.76479741
PU_PU_OM.30183954,10.02.2026 08:00,Ne,předzásobení,Brno,Bílovická,10.02.2026 14:00,"Odstávka z důvodu napojení provizorního zásobování.
Možnost předzásobení.",16.65047924,49.23097391,323,e1adbfbf-b631-4895-81ef-a977694659ed,1853522.87046077,6314144.09642093
